,_id,mid,msg_type,cont,nfwd,sname,uid,r_mid,r_uid,pt,nlike
13,5eef1129c5425e7e1030a8a5,1265464280046018560,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,DemFromCT,19087651,1265453653453725698,11113,1590545170000,-1
14,5eef0e5bc5425e7e102dd20b,1265463851476271104,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,AngeliqueGammon,948646406474084354,1265453653453725698,11113,1590545068000,-1
15,5eef117fc5425e7e103101a7,1265463521485008896,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,mongeliliana,243665363,1265453653453725698,11113,1590544989000,-1
16,5eef0e6dc5425e7e102de60a,1265462251235889152,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,burritojustice,16944165,1265453653453725698,11113,1590544686000,-1
17,5eef1096c5425e7e10300aad,1265462020033392641,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,joemacare,38060296,1265453653453725698,11113,1590544631000,-1
18,5eef0e2fc5425e7e102da2fe,1265461367362015232,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,Woodyman502,2411340332,1265453653453725698,11113,1590544475000,-1
19,5eef0d96c5425e7e102d0d94,1265461213737041921,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,surlyurbanist,74584032,1265453653453725698,11113,1590544439000,-1
20,5eef0b3bc5425e7e102ab191,1265461041934237697,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,Miss_Placed_,529008588,1265453653453725698,11113,1590544398000,-1
21,5eef0d89c5425e7e102d01d3,1265460744138575872,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,old9uy1,827348238734807041,1265453653453725698,11113,1590544327000,-1
22,5eef0bfac5425e7e102b7de7,1265459948953260034,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,llacigart,82340330,1265453653453725698,11113,1590544137000,-1
23,5eef0df4c5425e7e102d6a8f,1265459777003347968,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,Wendys_Garden,134041626,1265453653453725698,11113,1590544096000,-1
24,5eef0b06c5425e7e102a7a24,1265459549105991685,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,PGourevitch,340441440,1265453653453725698,11113,1590544042000,-1
25,5eef0d37c5425e7e102cbda4,1265459326057091072,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,AustinVesely,52910802,1265453653453725698,11113,1590543989000,-1
26,5eef0fffc5425e7e102f7e00,1265459250102484992,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,NJDG,15468937,1265453653453725698,11113,1590543970000,-1
27,5eef0fc7c5425e7e102f48d7,1265459158008160256,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,terrij68,601423065,1265453653453725698,11113,1590543949000,-1
28,5eef0d62c5425e7e102ce324,1265459085660446720,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,alwaysejami,846389432,1265453653453725698,11113,1590543931000,-1
29,5eef0ffec5425e7e102f7d31,1265458946812174337,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,reifman,15398651,1265453653453725698,11113,1590543898000,-1
30,5eef0bfcc5425e7e102b80ca,1265458804021493761,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,mkonikov,43070041,1265453653453725698,11113,1590543864000,-1
31,5eef0bc0c5425e7e102b3fa6,1265458608537587718,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,tconn,1196931,1265453653453725698,11113,1590543818000,-1
32,5eef0bfcc5425e7e102b8010,1265458507739996160,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,matt_disaster,292611634,1265453653453725698,11113,1590543793000,-1
33,5eef0cfcc5425e7e102c7b19,1265458387900342274,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,6puma,66887922,1265453653453725698,11113,1590543765000,-1
34,5eef0fbfc5425e7e102f3fea,1265458350512312321,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,gurleygg,349289668,1265453653453725698,11113,1590543756000,-1
35,5eef0d3dc5425e7e102cc457,1265458192437387269,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,freehamze,362301869,1265453653453725698,11113,1590543718000,-1
36,5eef09f1c5425e7e10296639,1265458166134792192,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,AntheRhodes,1173681302,1265453653453725698,11113,1590543712000,-1
37,5eef0bfbc5425e7e102b7f1b,1265458159482781696,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,inrepublicanhel,2279334462,1265453653453725698,11113,1590543710000,-1
38,5eef0c86c5425e7e102bfe81,1265458092688445440,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,ConnorofKane,554022928,1265453653453725698,11113,1590543695000,-1
39,5eef10b2c5425e7e103029cf,1265458085113577473,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,dabeard,28279637,1265453653453725698,11113,1590543693000,-1
40,5eef0e5cc5425e7e102dd386,1265458052406358021,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,rhymewithdiesel,212569140,1265453653453725698,11113,1590543685000,-1
41,5eef0d12c5425e7e102c9451,1265458033011970049,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,introvertgay,4158179609,1265453653453725698,11113,1590543680000,-1
42,5eef0ba9c5425e7e102b27ab,1265457616630747141,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,Justice67662170,964590993336164355,1265453653453725698,11113,1590543581000,-1
43,5eef0b0bc5425e7e102a7f16,1265457610477596674,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,tweetbrk,15542781,1265453653453725698,11113,1590543580000,-1
44,5eef0f7bc5425e7e102ef45b,1265457516927950850,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,benyt,9532402,1265453653453725698,11113,1590543557000,-1
45,5eef0beac5425e7e102b6b6f,1265453784450453505,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,ProfCiara,1525867752,1265453653453725698,11113,1590542667000,-1
46,5eef0bb4c5425e7e102b3257,1265453715709804544,3,RT @mat: “We’re surging:” Alabama reports largest COVID-19 increases to date - https://t.co/TOLUZUOMNa,0,CyFi10,864977018823131136,1265453653453725698,11113,1590542651000,-1
47,5f0e5e56d5e08f9707acadc2,1282324897621041152,3,"RT @mat: Texas, California, And Florida Are Now Seeing A Sharp Rise In COVID-19 Deaths https://t.co/HjhiokOxag via @paldhous",0,ddemaree,16683,1282305781422063617,11113,1594565054000,-1
48,5f0e5de9d5e08f9707ac58b4,1282312583161274374,3,"RT @mat: Texas, California, And Florida Are Now Seeing A Sharp Rise In COVID-19 Deaths https://t.co/HjhiokOxag via @paldhous",0,monicariese,19350092,1282305781422063617,11113,1594562118000,-1
49,5f0e57e7d5e08f9707a71ba9,1282309274660671488,3,"RT @mat: Texas, California, And Florida Are Now Seeing A Sharp Rise In COVID-19 Deaths https://t.co/HjhiokOxag via @paldhous",0,indie_tx,833862360884445184,1282305781422063617,11113,1594561329000,-1
50,5f0e58f5d5e08f9707a811ac,1282308295143940096,3,"RT @mat: Texas, California, And Florida Are Now Seeing A Sharp Rise In COVID-19 Deaths https://t.co/HjhiokOxag via @paldhous",0,millie,23803,1282305781422063617,11113,1594561096000,-1
51,5f0e579dd5e08f9707a6e968,1282306153150464002,3,"RT @mat: Texas, California, And Florida Are Now Seeing A Sharp Rise In COVID-19 Deaths https://t.co/HjhiokOxag via @paldhous",0,ejacqui,46023,1282305781422063617,11113,1594560585000,-1
52,5f0e5745d5e08f9707a69e61,1282305955653287936,3,"RT @mat: Texas, California, And Florida Are Now Seeing A Sharp Rise In COVID-19 Deaths https://t.co/HjhiokOxag via @paldhous",0,tigerbeat,29283,1282305781422063617,11113,1594560538000,-1
53,5f13aded8d826d7b6275e705,1282750310197293057,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,akaLIVEWIRE,890116299946430465,1282716523593904128,11113,1594666480000,-1
54,5f13ad6a8d826d7b62757ac8,1282749356874096642,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,robbiefarmer,45758646,1282716523593904128,11113,1594666253000,-1
55,5f1250308d826d7b626e0066,1282733729354362886,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,akumar,14135545,1282716523593904128,11113,1594662527000,-1
56,5f1252928d826d7b626fe0de,1282730270022672386,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,jasondeason,22385447,1282716523593904128,11113,1594661703000,-1
57,5f1250588d826d7b626e2267,1282729645188829186,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,NotEasyBNGreen,356374205,1282716523593904128,11113,1594661554000,-1
58,5f124c958d826d7b626aedb7,1282721004251471872,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,cicadastillness,1271267991171338241,1282716523593904128,11113,1594659493000,-1
59,5f124b198d826d7b6269bb87,1282718710466097152,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,jazziknits,820148666,1282716523593904128,11113,1594658946000,-1
60,5f124a298d826d7b6268e1d3,1282718466382991360,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,TheCorollary,110451755,1282716523593904128,11113,1594658888000,-1
61,5f1246948d826d7b6265dcf8,1282717941570646016,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,doruci,27962411,1282716523593904128,11113,1594658763000,-1
62,5f1245f28d826d7b62655be6,1282717746363396096,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,billprady,59524045,1282716523593904128,11113,1594658717000,-1
63,5f124bec8d826d7b626a6747,1282717682496937984,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,RaeMargaret61,3000889809,1282716523593904128,11113,1594658701000,-1
64,5f124a2c8d826d7b6268e5a9,1282717396311015424,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,ClaraJeffery,43412697,1282716523593904128,11113,1594658633000,-1
65,5f124aad8d826d7b62695110,1282717262793764865,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,stvngrdy,1232066063719751681,1282716523593904128,11113,1594658601000,-1
66,5f124a318d826d7b6268eaa9,1282716744348393474,3,"RT @mat: Oh hello there, Mick Mulvaney in February! Whats up?""We are the best country in the world prepared to do this.... We know how t…",0,jonfriedman,15526966,1282716523593904128,11113,1594658478000,-1
67,5f13b5088d826d7b627b8aab,1282773045158064134,3,RT @mat: Three Arizona Teachers Shared A Classroom. They All Got COVID-19 And One Died https://t.co/hcAjHAOC2U via @CraigSilverman,0,oreallya_eh,4906150877,1282760989465862144,11113,1594671901000,-1
68,5f13b55f8d826d7b627bd13d,1282769857570897922,3,RT @mat: Three Arizona Teachers Shared A Classroom. They All Got COVID-19 And One Died https://t.co/hcAjHAOC2U via @CraigSilverman,0,arealexty,3314461639,1282760989465862144,11113,1594671141000,-1
69,5f28acf986a1fcf5e05a19ed,1289309071053484032,3,"RT @mat: Camp Is Bad Now, Okay?https://t.co/RxJ2eqoE7y via @CraigSilverman",0,fs_bocaj,1151704477,1289294979534213120,11113,1596230211000,-1
70,5f28a8f986a1fcf5e0567689,1289296436471848960,3,"RT @mat: Camp Is Bad Now, Okay?https://t.co/RxJ2eqoE7y via @CraigSilverman",0,flightjkt,70542071,1289294979534213120,11113,1596227199000,-1
71,5f4983d886a1fcf5e0da3f71,1297237126669467648,3,RT @mat: Global COVID-19 Hot Spots Show How Broken Governments Made The Pandemic Worse https://t.co/mJBlKQhOxi via @karlazabs,0,JohnPaczkowski,13475802,1297230471739260933,11113,1598120407000,-1
72,5f67ebae86a1fcf5e03a424c,1306738497584324608,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,SaltPepperNSoul,1555275607,1305905006042689536,11113,1600385710000,-1
73,5f66a55d86a1fcf5e018171a,1306631124630810631,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,SocksGross,906890958813396992,1305905006042689536,11113,1600360110000,-1
74,5f66a4cf86a1fcf5e0179170,1306630755590844419,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,the_Nataliee,722973296787116032,1305905006042689536,11113,1600360022000,-1
75,5f66a2f086a1fcf5e015cacc,1306626874857095173,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,cruzcerda3,718804592973053952,1305905006042689536,11113,1600359097000,-1
76,5f669b3e86a1fcf5e00e8ffd,1306598452621705216,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,traveler0603,52650770,1305905006042689536,11113,1600352321000,-1
77,5f66956186a1fcf5e0092944,1306581294738857986,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,home_of_venus,821413866676457472,1305905006042689536,11113,1600348230000,-1
78,5f6691b686a1fcf5e005c3ce,1306565786132262914,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,tayl0r_champney,2972676568,1305905006042689536,11113,1600344532000,-1
79,5f66886586a1fcf5e0fcdbd3,1306521538544328704,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,TheresaC1231,847252665423675392,1305905006042689536,11113,1600333983000,-1
80,5f6687a786a1fcf5e0fc22d4,1306514917176950785,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,livlovesjoy,2167330318,1305905006042689536,11113,1600332404000,-1
81,5f6684ec86a1fcf5e0f979fc,1306482732755714051,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,familyfarafield,218768114,1305905006042689536,11113,1600324731000,-1
82,5f65556b86a1fcf5e0f4fb0c,1306471971895545856,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,danalou55,83969951,1305905006042689536,11113,1600322165000,-1
83,5f65546686a1fcf5e0f40f29,1306467227370237952,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,Kitty_Dunlap98,2782709798,1305905006042689536,11113,1600321034000,-1
84,5f65537f86a1fcf5e0f33fa7,1306459286936068096,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,Cannibal_Sauce,17697861,1305905006042689536,11113,1600319141000,-1
85,5f6552fc86a1fcf5e0f2c6f4,1306456616347332608,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,KileraSona,1303869798342963202,1305905006042689536,11113,1600318504000,-1
86,5f65537386a1fcf5e0f33495,1306456549032964097,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,ZydecoRocks,16409421,1305905006042689536,11113,1600318488000,-1
87,5f65527486a1fcf5e0f24e17,1306455923167236096,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,Gypsygoddess1,16049702,1305905006042689536,11113,1600318339000,-1
88,5f654eb086a1fcf5e0eee917,1306450340276064256,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,lindymomma,48558532,1305905006042689536,11113,1600317008000,-1
89,5f6a9a8386a1fcf5e0855187,1306440266023395328,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,MaryJoBateman,792435234361016320,1305905006042689536,11113,1600314606000,-1
90,5f654fa686a1fcf5e0efc487,1306438927687983104,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,amadmavworld,2585988889,1305905006042689536,11113,1600314287000,-1
91,5f654e4f86a1fcf5e0ee9242,1306432906181533701,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,mstepczyk,4501434974,1305905006042689536,11113,1600312851000,-1
92,5f654e1686a1fcf5e0ee5fb5,1306431183648108545,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,Multijo1,802352830036250624,1305905006042689536,11113,1600312441000,-1
93,5f654d6186a1fcf5e0edbd81,1306430013726691328,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,feral_animation,2865926956,1305905006042689536,11113,1600312162000,-1
94,5f654e1286a1fcf5e0ee5c02,1306429119077507072,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,JacksonKalat,876221178196656128,1305905006042689536,11113,1600311948000,-1
95,5f654bf486a1fcf5e0ec7268,1306428431463337985,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,ckdamer,2152045369,1305905006042689536,11113,1600311784000,-1
96,5f654da186a1fcf5e0edf688,1306427284249890818,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,notadotard,931386003960590336,1305905006042689536,11113,1600311511000,-1
97,5f654d4a86a1fcf5e0eda7fb,1306426066169405440,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,TTVTrucKDriveR,1080594934569336832,1305905006042689536,11113,1600311221000,-1
98,5f654ceb86a1fcf5e0ed523f,1306425799550132226,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,sonnylacayo,249754302,1305905006042689536,11113,1600311157000,-1
99,5f654ce286a1fcf5e0ed4a06,1306425541206126597,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,nita2293,72854220,1305905006042689536,11113,1600311095000,-1
100,5f654bc386a1fcf5e0ec4653,1306421150780665856,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,AryaTifa,1302007300228554753,1305905006042689536,11113,1600310049000,-1
101,5f654b9786a1fcf5e0ec1e42,1306419873296384001,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,Pfagell,619169629,1305905006042689536,11113,1600309744000,-1
102,5f654b0586a1fcf5e0eb9b8a,1306419304515207169,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,BallotRequest,1297189993589411840,1305905006042689536,11113,1600309608000,-1
103,5f654a9986a1fcf5e0eb3993,1306416012770729984,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,cvicario,134207743,1305905006042689536,11113,1600308824000,-1
104,5f65496d86a1fcf5e0ea2d8d,1306411498701496321,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,rao_n101,910937858999029760,1305905006042689536,11113,1600307747000,-1
105,5f6547eb86a1fcf5e0e8d0cc,1306407725988012032,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,NHMommy1,3316417512,1305905006042689536,11113,1600306848000,-1
106,5f65465086a1fcf5e0e75dc1,1306401658272755713,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,e1234567890_,2772428497,1305905006042689536,11113,1600305401000,-1
107,5f65453786a1fcf5e0e65d36,1306397920258859011,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,ThinkTwice2020,264370612,1305905006042689536,11113,1600304510000,-1
108,5f65444686a1fcf5e0e580de,1306394725012955136,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,bcarrz,607622157,1305905006042689536,11113,1600303748000,-1
109,5f6543f786a1fcf5e0e5394b,1306394097322782721,2,@mat @JohnPaczkowski So brave sending kids off to college for sure death. How about another story w/ same concept?… https://t.co/23EeS4wuSq,0,FreedomInquiry,1093617279311532035,1305905006042689536,11113,1600303599000,-1
110,5f653fb986a1fcf5e0e16497,1306391235809042432,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,akradiogirl,20264282,1305905006042689536,11113,1600302916000,-1
111,5f65434b86a1fcf5e0e49e0b,1306391039738085384,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,WellWeds,2815137799,1305905006042689536,11113,1600302870000,-1
112,5f65437486a1fcf5e0e4c1e9,1306390618193698816,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,staceylcamp,784983817,1305905006042689536,11113,1600302769000,-1
113,5f65427286a1fcf5e0e3da6b,1306389163646746624,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,aliyanarivera,771527557,1305905006042689536,11113,1600302422000,-1
114,5f6542a086a1fcf5e0e40363,1306388893747486721,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,lizzie_antone,2301887695,1305905006042689536,11113,1600302358000,-1
115,5f6542ae86a1fcf5e0e410a5,1306387331474173952,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,CETexas,107918574,1305905006042689536,11113,1600301985000,-1
116,5f653e5986a1fcf5e0e0265a,1306386448438960128,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,hokiekat93,159466747,1305905006042689536,11113,1600301775000,-1
117,5f65415986a1fcf5e0e2db0b,1306384652492513282,3,"RT @mat: This is some remarkable and heartfelt writing from @johnpaczkowski, on the agony of saying goodbye to his children in the middle o…",0,rainbowslinky,17863376,1305905006042689536,11113,1600301347000,-1
